spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Hv3	500	12930	35.9117	intergenic_ONTonly_ICs	supported
Hv3	500	5969	63.0772	intergenic_pacBio+ONT_ICs	supported
Hv3	50	351642	75.0413	all_ICs	supported
Hv3	50	34994	85.1954	all_pacBioOnly_ICs	supported
Hv3	50	205930	66.8196	all_ONTonly_ICs	supported
Hv3	50	110718	92.7792	all_pacBio+ONT_ICs	supported
Hv3	50	85894	67.8189	novel_ICs	supported
Hv3	50	7854	78.6265	novel_pacBioOnly_ICs	supported
Hv3	50	53417	60.3671	novel_ONTonly_ICs	supported
Hv3	50	24623	87.39	novel_pacBio+ONT_ICs	supported
Hv3	50	31914	66.9253	intergenic_ICs	supported
Hv3	50	1438	64.8332	intergenic_pacBioOnly_ICs	supported
Hv3	50	22704	63.0579	intergenic_ONTonly_ICs	supported
Hv3	50	7772	82.1304	intergenic_pacBio+ONT_ICs	supported
Hv3	51	351260	74.9598	all_ICs	supported
Hv3	51	34971	85.1394	all_pacBioOnly_ICs	supported
Hv3	51	205607	66.7148	all_ONTonly_ICs	supported
Hv3	51	110682	92.749	all_pacBio+ONT_ICs	supported
Hv3	51	85752	67.7068	novel_ICs	supported
Hv3	51	7842	78.5064	novel_pacBioOnly_ICs	supported
Hv3	51	53297	60.2314	novel_ONTonly_ICs	supported
Hv3	51	24613	87.3545	novel_pacBio+ONT_ICs	supported
Hv3	51	31850	66.7911	intergenic_ICs	supported
Hv3	51	1434	64.6528	intergenic_pacBioOnly_ICs	supported
Hv3	51	22648	62.9024	intergenic_ONTonly_ICs	supported
Hv3	51	7768	82.0881	intergenic_pacBio+ONT_ICs	supported
Hv3	52	350835	74.8691	all_ICs	supported
Hv3	52	34953	85.0956	all_pacBioOnly_ICs	supported
Hv3	52	205238	66.5951	all_ONTonly_ICs	supported
Hv3	52	110644	92.7171	all_pacBio+ONT_ICs	supported
Hv3	52	85611	67.5955	novel_ICs	supported
Hv3	52	7837	78.4563	novel_pacBioOnly_ICs	supported
Hv3	52	53175	60.0936	novel_ONTonly_ICs	supported
Hv3	52	24599	87.3048	novel_pacBio+ONT_ICs	supported
Hv3	52	31785	66.6548	intergenic_ICs	supported
Hv3	52	1432	64.5627	intergenic_pacBioOnly_ICs	supported
Hv3	52	22591	62.7441	intergenic_ONTonly_ICs	supported
Hv3	52	7762	82.0247	intergenic_pacBio+ONT_ICs	supported
Hv3	53	350424	74.7814	all_ICs	supported
Hv3	53	34919	85.0128	all_pacBioOnly_ICs	supported
Hv3	53	204903	66.4864	all_ONTonly_ICs	supported
Hv3	53	110602	92.6819	all_pacBio+ONT_ICs	supported
Hv3	53	85465	67.4802	novel_ICs	supported
Hv3	53	7821	78.2961	novel_pacBioOnly_ICs	supported
Hv3	53	53057	59.9602	novel_ONTonly_ICs	supported
Hv3	53	24587	87.2622	novel_pacBio+ONT_ICs	supported
Hv3	53	31715	66.508	intergenic_ICs	supported
Hv3	53	1426	64.2922	intergenic_pacBioOnly_ICs	supported
Hv3	53	22532	62.5802	intergenic_ONTonly_ICs	supported
Hv3	53	7757	81.9719	intergenic_pacBio+ONT_ICs	supported
Hv3	54	350016	74.6943	all_ICs	supported
Hv3	54	34883	84.9251	all_pacBioOnly_ICs	supported
Hv3	54	204565	66.3767	all_ONTonly_ICs	supported
Hv3	54	110568	92.6535	all_pacBio+ONT_ICs	supported
Hv3	54	85327	67.3712	novel_ICs	supported
Hv3	54	7811	78.196	novel_pacBioOnly_ICs	supported
Hv3	54	52947	59.8359	novel_ONTonly_ICs	supported
Hv3	54	24569	87.1983	novel_pacBio+ONT_ICs	supported
Hv3	54	31644	66.3591	intergenic_ICs	supported
Hv3	54	1419	63.9766	intergenic_pacBioOnly_ICs	supported
Hv3	54	22477	62.4274	intergenic_ONTonly_ICs	supported
Hv3	54	7748	81.8768	intergenic_pacBio+ONT_ICs	supported
Hv3	55	349625	74.6109	all_ICs	supported
Hv3	55	34862	84.874	all_pacBioOnly_ICs	supported
Hv3	55	204229	66.2677	all_ONTonly_ICs	supported
Hv3	55	110534	92.625	all_pacBio+ONT_ICs	supported
Hv3	55	85190	67.2631	novel_ICs	supported
Hv3	55	7803	78.1159	novel_pacBioOnly_ICs	supported
Hv3	55	52834	59.7082	novel_ONTonly_ICs	supported
Hv3	55	24553	87.1415	novel_pacBio+ONT_ICs	supported
Hv3	55	31580	66.2249	intergenic_ICs	supported
Hv3	55	1416	63.8413	intergenic_pacBioOnly_ICs	supported
Hv3	55	22426	62.2858	intergenic_ONTonly_ICs	supported
Hv3	55	7738	81.7711	intergenic_pacBio+ONT_ICs	supported
Hv3	56	349196	74.5193	all_ICs	supported
Hv3	56	34834	84.8058	all_pacBioOnly_ICs	supported
Hv3	56	203859	66.1476	all_ONTonly_ICs	supported
Hv3	56	110503	92.599	all_pacBio+ONT_ICs	supported
Hv3	56	85054	67.1557	novel_ICs	supported
Hv3	56	7794	78.0258	novel_pacBioOnly_ICs	supported
Hv3	56	52721	59.5805	novel_ONTonly_ICs	supported
Hv3	56	24539	87.0919	novel_pacBio+ONT_ICs	supported
Hv3	56	31516	66.0907	intergenic_ICs	supported
Hv3	56	1413	63.706	intergenic_pacBioOnly_ICs	supported
Hv3	56	22373	62.1386	intergenic_ONTonly_ICs	supported
Hv3	56	7730	81.6866	intergenic_pacBio+ONT_ICs	supported
Hv3	57	348804	74.4357	all_ICs	supported
Hv3	57	34807	84.7401	all_pacBioOnly_ICs	supported
Hv3	57	203524	66.0389	all_ONTonly_ICs	supported
Hv3	57	110473	92.5738	all_pacBio+ONT_ICs	supported
Hv3	57	84915	67.0459	novel_ICs	supported
Hv3	57	7782	77.9057	novel_pacBioOnly_ICs	supported
Hv3	57	52608	59.4528	novel_ONTonly_ICs	supported
Hv3	57	24525	87.0422	novel_pacBio+ONT_ICs	supported
Hv3	57	31442	65.9355	intergenic_ICs	supported
Hv3	57	1406	63.3904	intergenic_pacBioOnly_ICs	supported
Hv3	57	22316	61.9803	intergenic_ONTonly_ICs	supported
Hv3	57	7720	81.5809	intergenic_pacBio+ONT_ICs	supported
Hv3	58	348386	74.3465	all_ICs	supported
Hv3	58	34783	84.6817	all_pacBioOnly_ICs	supported
Hv3	58	203173	65.925	all_ONTonly_ICs	supported
Hv3	58	110430	92.5378	all_pacBio+ONT_ICs	supported
Hv3	58	84757	66.9212	novel_ICs	supported
Hv3	58	7775	77.8356	novel_pacBioOnly_ICs	supported
Hv3	58	52473	59.3002	novel_ONTonly_ICs	supported
Hv3	58	24509	86.9854	novel_pacBio+ONT_ICs	supported
Hv3	58	31372	65.7887	intergenic_ICs	supported
Hv3	58	1405	63.3454	intergenic_pacBioOnly_ICs	supported
Hv3	58	22254	61.8081	intergenic_ONTonly_ICs	supported
Hv3	58	7713	81.5069	intergenic_pacBio+ONT_ICs	supported
Hv3	59	347989	74.2617	all_ICs	supported
Hv3	59	34758	84.6208	all_pacBioOnly_ICs	supported
Hv3	59	202843	65.8179	all_ONTonly_ICs	supported
Hv3	59	110388	92.5026	all_pacBio+ONT_ICs	supported
Hv3	59	84592	66.7909	novel_ICs	supported
Hv3	59	7766	77.7455	novel_pacBioOnly_ICs	supported
Hv3	59	52342	59.1522	novel_ONTonly_ICs	supported
Hv3	59	24484	86.8966	novel_pacBio+ONT_ICs	supported
Hv3	59	31290	65.6167	intergenic_ICs	supported
Hv3	59	1402	63.2101	intergenic_pacBioOnly_ICs	supported
Hv3	59	22184	61.6137	intergenic_ONTonly_ICs	supported
Hv3	59	7704	81.4118	intergenic_pacBio+ONT_ICs	supported
Hv3	5	372840	79.565	all_ICs	supported
Hv3	5	36369	88.5429	all_pacBioOnly_ICs	supported
Hv3	5	223970	72.6732	all_ONTonly_ICs	supported
Hv3	5	112501	94.2733	all_pacBio+ONT_ICs	supported
Hv3	5	92586	73.1027	novel_ICs	supported
Hv3	5	8262	82.711	novel_pacBioOnly_ICs	supported
Hv3	5	58990	66.6652	novel_ONTonly_ICs	supported
Hv3	5	25334	89.9134	novel_pacBio+ONT_ICs	supported
Hv3	5	35047	73.4954	intergenic_ICs	supported
Hv3	5	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	5	25345	70.393	intergenic_ONTonly_ICs	supported
Hv3	5	8097	85.5648	intergenic_pacBio+ONT_ICs	supported
Hv3	60	347618	74.1826	all_ICs	supported
Hv3	60	34732	84.5575	all_pacBioOnly_ICs	supported
Hv3	60	202525	65.7148	all_ONTonly_ICs	supported
Hv3	60	110361	92.48	all_pacBio+ONT_ICs	supported
Hv3	60	84461	66.6875	novel_ICs	supported
Hv3	60	7757	77.6554	novel_pacBioOnly_ICs	supported
Hv3	60	52232	59.0279	novel_ONTonly_ICs	supported
Hv3	60	24472	86.8541	novel_pacBio+ONT_ICs	supported
Hv3	60	31229	65.4888	intergenic_ICs	supported
Hv3	60	1399	63.0748	intergenic_pacBioOnly_ICs	supported
Hv3	60	22131	61.4665	intergenic_ONTonly_ICs	supported
Hv3	60	7699	81.359	intergenic_pacBio+ONT_ICs	supported
Hv3	61	347243	74.1025	all_ICs	supported
Hv3	61	34698	84.4747	all_pacBioOnly_ICs	supported
Hv3	61	202221	65.6161	all_ONTonly_ICs	supported
Hv3	61	110324	92.449	all_pacBio+ONT_ICs	supported
Hv3	61	84330	66.584	novel_ICs	supported
Hv3	61	7748	77.5653	novel_pacBioOnly_ICs	supported
Hv3	61	52124	58.9058	novel_ONTonly_ICs	supported
Hv3	61	24458	86.8044	novel_pacBio+ONT_ICs	supported
Hv3	61	31163	65.3504	intergenic_ICs	supported
Hv3	61	1395	62.8945	intergenic_pacBioOnly_ICs	supported
Hv3	61	22074	61.3082	intergenic_ONTonly_ICs	supported
Hv3	61	7694	81.3061	intergenic_pacBio+ONT_ICs	supported
Hv3	62	346859	74.0206	all_ICs	supported
Hv3	62	34674	84.4163	all_pacBioOnly_ICs	supported
Hv3	62	201888	65.5081	all_ONTonly_ICs	supported
Hv3	62	110297	92.4264	all_pacBio+ONT_ICs	supported
Hv3	62	84181	66.4664	novel_ICs	supported
Hv3	62	7738	77.4652	novel_pacBioOnly_ICs	supported
Hv3	62	51995	58.76	novel_ONTonly_ICs	supported
Hv3	62	24448	86.7689	novel_pacBio+ONT_ICs	supported
Hv3	62	31094	65.2057	intergenic_ICs	supported
Hv3	62	1390	62.6691	intergenic_pacBioOnly_ICs	supported
Hv3	62	22016	61.1471	intergenic_ONTonly_ICs	supported
Hv3	62	7688	81.2427	intergenic_pacBio+ONT_ICs	supported
Hv3	63	346499	73.9438	all_ICs	supported
Hv3	63	34651	84.3603	all_pacBioOnly_ICs	supported
Hv3	63	201580	65.4081	all_ONTonly_ICs	supported
Hv3	63	110268	92.4021	all_pacBio+ONT_ICs	supported
Hv3	63	84033	66.3495	novel_ICs	supported
Hv3	63	7727	77.3551	novel_pacBioOnly_ICs	supported
Hv3	63	51870	58.6188	novel_ONTonly_ICs	supported
Hv3	63	24436	86.7263	novel_pacBio+ONT_ICs	supported
Hv3	63	31020	65.0505	intergenic_ICs	supported
Hv3	63	1387	62.5338	intergenic_pacBioOnly_ICs	supported
Hv3	63	21951	60.9665	intergenic_ONTonly_ICs	supported
Hv3	63	7682	81.1793	intergenic_pacBio+ONT_ICs	supported
Hv3	64	346169	73.8733	all_ICs	supported
Hv3	64	34627	84.3019	all_pacBioOnly_ICs	supported
Hv3	64	201320	65.3238	all_ONTonly_ICs	supported
Hv3	64	110222	92.3635	all_pacBio+ONT_ICs	supported
Hv3	64	83926	66.265	novel_ICs	supported
Hv3	64	7723	77.315	novel_pacBioOnly_ICs	supported
Hv3	64	51784	58.5216	novel_ONTonly_ICs	supported
Hv3	64	24419	86.666	novel_pacBio+ONT_ICs	supported
Hv3	64	30967	64.9394	intergenic_ICs	supported
Hv3	64	1385	62.4436	intergenic_pacBioOnly_ICs	supported
Hv3	64	21906	60.8415	intergenic_ONTonly_ICs	supported
Hv3	64	7676	81.1159	intergenic_pacBio+ONT_ICs	supported
Hv3	65	345836	73.8023	all_ICs	supported
Hv3	65	34605	84.2483	all_pacBioOnly_ICs	supported
Hv3	65	201038	65.2323	all_ONTonly_ICs	supported
Hv3	65	110193	92.3392	all_pacBio+ONT_ICs	supported
Hv3	65	83790	66.1577	novel_ICs	supported
Hv3	65	7711	77.1949	novel_pacBioOnly_ICs	supported
Hv3	65	51674	58.3973	novel_ONTonly_ICs	supported
Hv3	65	24405	86.6163	novel_pacBio+ONT_ICs	supported
Hv3	65	30912	64.8241	intergenic_ICs	supported
Hv3	65	1380	62.2182	intergenic_pacBioOnly_ICs	supported
Hv3	65	21863	60.7221	intergenic_ONTonly_ICs	supported
Hv3	65	7669	81.042	intergenic_pacBio+ONT_ICs	supported
Hv3	66	345499	73.7304	all_ICs	supported
Hv3	66	34578	84.1826	all_pacBioOnly_ICs	supported
Hv3	66	200761	65.1424	all_ONTonly_ICs	supported
Hv3	66	110160	92.3116	all_pacBio+ONT_ICs	supported
Hv3	66	83674	66.0661	novel_ICs	supported
Hv3	66	7702	77.1048	novel_pacBioOnly_ICs	supported
Hv3	66	51585	58.2967	novel_ONTonly_ICs	supported
Hv3	66	24387	86.5524	novel_pacBio+ONT_ICs	supported
Hv3	66	30850	64.694	intergenic_ICs	supported
Hv3	66	1373	61.9026	intergenic_pacBioOnly_ICs	supported
Hv3	66	21819	60.5999	intergenic_ONTonly_ICs	supported
Hv3	66	7658	80.9257	intergenic_pacBio+ONT_ICs	supported
Hv3	67	345159	73.6578	all_ICs	supported
Hv3	67	34560	84.1388	all_pacBioOnly_ICs	supported
Hv3	67	200484	65.0525	all_ONTonly_ICs	supported
Hv3	67	110115	92.2739	all_pacBio+ONT_ICs	supported
Hv3	67	83553	65.9705	novel_ICs	supported
Hv3	67	7694	77.0247	novel_pacBioOnly_ICs	supported
Hv3	67	51487	58.1859	novel_ONTonly_ICs	supported
Hv3	67	24372	86.4991	novel_pacBio+ONT_ICs	supported
Hv3	67	30794	64.5766	intergenic_ICs	supported
Hv3	67	1367	61.6321	intergenic_pacBioOnly_ICs	supported
Hv3	67	21775	60.4777	intergenic_ONTonly_ICs	supported
Hv3	67	7652	80.8623	intergenic_pacBio+ONT_ICs	supported
Hv3	68	344826	73.5867	all_ICs	supported
Hv3	68	34541	84.0925	all_pacBioOnly_ICs	supported
Hv3	68	200213	64.9646	all_ONTonly_ICs	supported
Hv3	68	110072	92.2378	all_pacBio+ONT_ICs	supported
Hv3	68	83402	65.8513	novel_ICs	supported
Hv3	68	7687	76.9547	novel_pacBioOnly_ICs	supported
Hv3	68	51366	58.0492	novel_ONTonly_ICs	supported
Hv3	68	24349	86.4175	novel_pacBio+ONT_ICs	supported
Hv3	68	30713	64.4067	intergenic_ICs	supported
Hv3	68	1363	61.4518	intergenic_pacBioOnly_ICs	supported
Hv3	68	21712	60.3027	intergenic_ONTonly_ICs	supported
Hv3	68	7638	80.7144	intergenic_pacBio+ONT_ICs	supported
Hv3	69	344499	73.517	all_ICs	supported
Hv3	69	34518	84.0365	all_pacBioOnly_ICs	supported
Hv3	69	199940	64.876	all_ONTonly_ICs	supported
Hv3	69	110041	92.2118	all_pacBio+ONT_ICs	supported
Hv3	69	83291	65.7637	novel_ICs	supported
Hv3	69	7675	76.8345	novel_pacBioOnly_ICs	supported
Hv3	69	51277	57.9486	novel_ONTonly_ICs	supported
Hv3	69	24339	86.382	novel_pacBio+ONT_ICs	supported
Hv3	69	30656	64.2872	intergenic_ICs	supported
Hv3	69	1357	61.1812	intergenic_pacBioOnly_ICs	supported
Hv3	69	21667	60.1778	intergenic_ONTonly_ICs	supported
Hv3	69	7632	80.651	intergenic_pacBio+ONT_ICs	supported
Hv3	6	372484	79.489	all_ICs	supported
Hv3	6	36351	88.4991	all_pacBioOnly_ICs	supported
Hv3	6	223664	72.5739	all_ONTonly_ICs	supported
Hv3	6	112469	94.2464	all_pacBio+ONT_ICs	supported
Hv3	6	92528	73.0569	novel_ICs	supported
Hv3	6	8259	82.6809	novel_pacBioOnly_ICs	supported
Hv3	6	58942	66.6109	novel_ONTonly_ICs	supported
Hv3	6	25327	89.8886	novel_pacBio+ONT_ICs	supported
Hv3	6	35043	73.487	intergenic_ICs	supported
Hv3	6	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	6	25341	70.3819	intergenic_ONTonly_ICs	supported
Hv3	6	8097	85.5648	intergenic_pacBio+ONT_ICs	supported
Hv3	70	344162	73.445	all_ICs	supported
Hv3	70	34492	83.9732	all_pacBioOnly_ICs	supported
Hv3	70	199662	64.7858	all_ONTonly_ICs	supported
Hv3	70	110008	92.1842	all_pacBio+ONT_ICs	supported
Hv3	70	83166	65.665	novel_ICs	supported
Hv3	70	7666	76.7444	novel_pacBioOnly_ICs	supported
Hv3	70	51177	57.8356	novel_ONTonly_ICs	supported
Hv3	70	24323	86.3252	novel_pacBio+ONT_ICs	supported
Hv3	70	30601	64.1719	intergenic_ICs	supported
Hv3	70	1354	61.046	intergenic_pacBioOnly_ICs	supported
Hv3	70	21623	60.0555	intergenic_ONTonly_ICs	supported
Hv3	70	7624	80.5664	intergenic_pacBio+ONT_ICs	supported
Hv3	71	343819	73.3718	all_ICs	supported
Hv3	71	34468	83.9148	all_pacBioOnly_ICs	supported
Hv3	71	199376	64.693	all_ONTonly_ICs	supported
Hv3	71	109975	92.1565	all_pacBio+ONT_ICs	supported
Hv3	71	83046	65.5702	novel_ICs	supported
Hv3	71	7655	76.6343	novel_pacBioOnly_ICs	supported
Hv3	71	51079	57.7249	novel_ONTonly_ICs	supported
Hv3	71	24312	86.2862	novel_pacBio+ONT_ICs	supported
Hv3	71	30543	64.0502	intergenic_ICs	supported
Hv3	71	1350	60.8656	intergenic_pacBioOnly_ICs	supported
Hv3	71	21578	59.9306	intergenic_ONTonly_ICs	supported
Hv3	71	7615	80.4713	intergenic_pacBio+ONT_ICs	supported
Hv3	72	343470	73.2974	all_ICs	supported
Hv3	72	34439	83.8442	all_pacBioOnly_ICs	supported
Hv3	72	199090	64.6002	all_ONTonly_ICs	supported
Hv3	72	109941	92.128	all_pacBio+ONT_ICs	supported
Hv3	72	82918	65.4692	novel_ICs	supported
Hv3	72	7647	76.5542	novel_pacBioOnly_ICs	supported
Hv3	72	50969	57.6006	novel_ONTonly_ICs	supported
Hv3	72	24302	86.2507	novel_pacBio+ONT_ICs	supported
Hv3	72	30481	63.9202	intergenic_ICs	supported
Hv3	72	1348	60.7755	intergenic_pacBioOnly_ICs	supported
Hv3	72	21521	59.7723	intergenic_ONTonly_ICs	supported
Hv3	72	7612	80.4396	intergenic_pacBio+ONT_ICs	supported
Hv3	73	343169	73.2331	all_ICs	supported
Hv3	73	34419	83.7955	all_pacBioOnly_ICs	supported
Hv3	73	198848	64.5217	all_ONTonly_ICs	supported
Hv3	73	109902	92.0954	all_pacBio+ONT_ICs	supported
Hv3	73	82817	65.3894	novel_ICs	supported
Hv3	73	7643	76.5142	novel_pacBioOnly_ICs	supported
Hv3	73	50885	57.5056	novel_ONTonly_ICs	supported
Hv3	73	24289	86.2046	novel_pacBio+ONT_ICs	supported
Hv3	73	30431	63.8154	intergenic_ICs	supported
Hv3	73	1346	60.6853	intergenic_pacBioOnly_ICs	supported
Hv3	73	21482	59.6639	intergenic_ONTonly_ICs	supported
Hv3	73	7603	80.3445	intergenic_pacBio+ONT_ICs	supported
Hv3	74	342878	73.171	all_ICs	supported
Hv3	74	34393	83.7322	all_pacBioOnly_ICs	supported
Hv3	74	198613	64.4454	all_ONTonly_ICs	supported
Hv3	74	109872	92.0702	all_pacBio+ONT_ICs	supported
Hv3	74	82684	65.2844	novel_ICs	supported
Hv3	74	7633	76.4141	novel_pacBioOnly_ICs	supported
Hv3	74	50775	57.3813	novel_ONTonly_ICs	supported
Hv3	74	24276	86.1584	novel_pacBio+ONT_ICs	supported
Hv3	74	30358	63.6623	intergenic_ICs	supported
Hv3	74	1341	60.4599	intergenic_pacBioOnly_ICs	supported
Hv3	74	21419	59.489	intergenic_ONTonly_ICs	supported
Hv3	74	7598	80.2917	intergenic_pacBio+ONT_ICs	supported
Hv3	75	342574	73.1062	all_ICs	supported
Hv3	75	34366	83.6665	all_pacBioOnly_ICs	supported
Hv3	75	198364	64.3646	all_ONTonly_ICs	supported
Hv3	75	109844	92.0468	all_pacBio+ONT_ICs	supported
Hv3	75	82566	65.1912	novel_ICs	supported
Hv3	75	7625	76.334	novel_pacBioOnly_ICs	supported
Hv3	75	50677	57.2706	novel_ONTonly_ICs	supported
Hv3	75	24264	86.1158	novel_pacBio+ONT_ICs	supported
Hv3	75	30297	63.5344	intergenic_ICs	supported
Hv3	75	1337	60.2795	intergenic_pacBioOnly_ICs	supported
Hv3	75	21367	59.3445	intergenic_ONTonly_ICs	supported
Hv3	75	7593	80.2388	intergenic_pacBio+ONT_ICs	supported
Hv3	76	342279	73.0432	all_ICs	supported
Hv3	76	34344	83.6129	all_pacBioOnly_ICs	supported
Hv3	76	198119	64.2851	all_ONTonly_ICs	supported
Hv3	76	109816	92.0233	all_pacBio+ONT_ICs	supported
Hv3	76	82455	65.1036	novel_ICs	supported
Hv3	76	7615	76.2339	novel_pacBioOnly_ICs	supported
Hv3	76	50587	57.1688	novel_ONTonly_ICs	supported
Hv3	76	24253	86.0768	novel_pacBio+ONT_ICs	supported
Hv3	76	30240	63.4148	intergenic_ICs	supported
Hv3	76	1334	60.1443	intergenic_pacBioOnly_ICs	supported
Hv3	76	21320	59.214	intergenic_ONTonly_ICs	supported
Hv3	76	7586	80.1649	intergenic_pacBio+ONT_ICs	supported
Hv3	77	341979	72.9792	all_ICs	supported
Hv3	77	34324	83.5642	all_pacBioOnly_ICs	supported
Hv3	77	197869	64.204	all_ONTonly_ICs	supported
Hv3	77	109786	91.9982	all_pacBio+ONT_ICs	supported
Hv3	77	82337	65.0104	novel_ICs	supported
Hv3	77	7608	76.1638	novel_pacBioOnly_ICs	supported
Hv3	77	50489	57.0581	novel_ONTonly_ICs	supported
Hv3	77	24240	86.0307	novel_pacBio+ONT_ICs	supported
Hv3	77	30180	63.289	intergenic_ICs	supported
Hv3	77	1331	60.009	intergenic_pacBioOnly_ICs	supported
Hv3	77	21270	59.0751	intergenic_ONTonly_ICs	supported
Hv3	77	7579	80.0909	intergenic_pacBio+ONT_ICs	supported
Hv3	78	341659	72.9109	all_ICs	supported
Hv3	78	34299	83.5033	all_pacBioOnly_ICs	supported
Hv3	78	197613	64.1209	all_ONTonly_ICs	supported
Hv3	78	109747	91.9655	all_pacBio+ONT_ICs	supported
Hv3	78	82204	64.9054	novel_ICs	supported
Hv3	78	7599	76.0737	novel_pacBioOnly_ICs	supported
Hv3	78	50389	56.9451	novel_ONTonly_ICs	supported
Hv3	78	24216	85.9455	novel_pacBio+ONT_ICs	supported
Hv3	78	30112	63.1464	intergenic_ICs	supported
Hv3	78	1327	59.8287	intergenic_pacBioOnly_ICs	supported
Hv3	78	21220	58.9363	intergenic_ONTonly_ICs	supported
Hv3	78	7565	79.9429	intergenic_pacBio+ONT_ICs	supported
Hv3	79	341325	72.8396	all_ICs	supported
Hv3	79	34270	83.4327	all_pacBioOnly_ICs	supported
Hv3	79	197343	64.0333	all_ONTonly_ICs	supported
Hv3	79	109712	91.9361	all_pacBio+ONT_ICs	supported
Hv3	79	82084	64.8107	novel_ICs	supported
Hv3	79	7589	75.9736	novel_pacBioOnly_ICs	supported
Hv3	79	50293	56.8366	novel_ONTonly_ICs	supported
Hv3	79	24202	85.8958	novel_pacBio+ONT_ICs	supported
Hv3	79	30056	63.029	intergenic_ICs	supported
Hv3	79	1325	59.7385	intergenic_pacBioOnly_ICs	supported
Hv3	79	21172	58.8029	intergenic_ONTonly_ICs	supported
Hv3	79	7559	79.8795	intergenic_pacBio+ONT_ICs	supported
Hv3	7	372117	79.4107	all_ICs	supported
Hv3	7	36335	88.4601	all_pacBioOnly_ICs	supported
Hv3	7	223340	72.4688	all_ONTonly_ICs	supported
Hv3	7	112442	94.2238	all_pacBio+ONT_ICs	supported
Hv3	7	92465	73.0071	novel_ICs	supported
Hv3	7	8256	82.6509	novel_pacBioOnly_ICs	supported
Hv3	7	58892	66.5544	novel_ONTonly_ICs	supported
Hv3	7	25317	89.8531	novel_pacBio+ONT_ICs	supported
Hv3	7	35042	73.4849	intergenic_ICs	supported
Hv3	7	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	7	25341	70.3819	intergenic_ONTonly_ICs	supported
Hv3	7	8096	85.5543	intergenic_pacBio+ONT_ICs	supported
Hv3	80	341052	72.7814	all_ICs	supported
Hv3	80	34257	83.4011	all_pacBioOnly_ICs	supported
Hv3	80	197107	63.9567	all_ONTonly_ICs	supported
Hv3	80	109688	91.916	all_pacBio+ONT_ICs	supported
Hv3	80	81994	64.7396	novel_ICs	supported
Hv3	80	7588	75.9636	novel_pacBioOnly_ICs	supported
Hv3	80	50209	56.7417	novel_ONTonly_ICs	supported
Hv3	80	24197	85.8781	novel_pacBio+ONT_ICs	supported
Hv3	80	30008	62.9283	intergenic_ICs	supported
Hv3	80	1325	59.7385	intergenic_pacBioOnly_ICs	supported
Hv3	80	21126	58.6752	intergenic_ONTonly_ICs	supported
Hv3	80	7557	79.8584	intergenic_pacBio+ONT_ICs	supported
Hv3	81	340777	72.7227	all_ICs	supported
Hv3	81	34237	83.3524	all_pacBioOnly_ICs	supported
Hv3	81	196881	63.8834	all_ONTonly_ICs	supported
Hv3	81	109659	91.8917	all_pacBio+ONT_ICs	supported
Hv3	81	81895	64.6614	novel_ICs	supported
Hv3	81	7586	75.9435	novel_pacBioOnly_ICs	supported
Hv3	81	50119	56.64	novel_ONTonly_ICs	supported
Hv3	81	24190	85.8532	novel_pacBio+ONT_ICs	supported
Hv3	81	29958	62.8235	intergenic_ICs	supported
Hv3	81	1324	59.6934	intergenic_pacBioOnly_ICs	supported
Hv3	81	21080	58.5474	intergenic_ONTonly_ICs	supported
Hv3	81	7554	79.8267	intergenic_pacBio+ONT_ICs	supported
Hv3	82	340467	72.6565	all_ICs	supported
Hv3	82	34217	83.3037	all_pacBioOnly_ICs	supported
Hv3	82	196618	63.7981	all_ONTonly_ICs	supported
Hv3	82	109632	91.8691	all_pacBio+ONT_ICs	supported
Hv3	82	81769	64.5619	novel_ICs	supported
Hv3	82	7579	75.8735	novel_pacBioOnly_ICs	supported
Hv3	82	50018	56.5258	novel_ONTonly_ICs	supported
Hv3	82	24172	85.7893	novel_pacBio+ONT_ICs	supported
Hv3	82	29900	62.7018	intergenic_ICs	supported
Hv3	82	1322	59.6032	intergenic_pacBioOnly_ICs	supported
Hv3	82	21033	58.4169	intergenic_ONTonly_ICs	supported
Hv3	82	7545	79.7316	intergenic_pacBio+ONT_ICs	supported
Hv3	83	340183	72.5959	all_ICs	supported
Hv3	83	34197	83.255	all_pacBioOnly_ICs	supported
Hv3	83	196384	63.7221	all_ONTonly_ICs	supported
Hv3	83	109602	91.844	all_pacBio+ONT_ICs	supported
Hv3	83	81654	64.4711	novel_ICs	supported
Hv3	83	7571	75.7934	novel_pacBioOnly_ICs	supported
Hv3	83	49924	56.4196	novel_ONTonly_ICs	supported
Hv3	83	24159	85.7432	novel_pacBio+ONT_ICs	supported
Hv3	83	29837	62.5697	intergenic_ICs	supported
Hv3	83	1318	59.4229	intergenic_pacBioOnly_ICs	supported
Hv3	83	20982	58.2752	intergenic_ONTonly_ICs	supported
Hv3	83	7537	79.647	intergenic_pacBio+ONT_ICs	supported
Hv3	84	339915	72.5387	all_ICs	supported
Hv3	84	34176	83.2039	all_pacBioOnly_ICs	supported
Hv3	84	196160	63.6495	all_ONTonly_ICs	supported
Hv3	84	109579	91.8247	all_pacBio+ONT_ICs	supported
Hv3	84	81561	64.3977	novel_ICs	supported
